hash_forward,hash_reverse,exact_scaled_row_sha256,split_signature,total_raw_rows,train_rows,validation_rows,test_rows,benign_rows,gafgyt_rows,mirai_rows,class_names,label_conflict
6951805242201477689,755874138619546277,391317d41a16ca9c7348e306e4a0677956c626c47faf4634e25b8801c7047ddb,train|validation,2,1,1,0,2,0,0,benign,False
6983711641291317678,5405325437148774494,4c948ac38572e8d87e3feb14b8a9661c500f4e9adf2e4333dd8f82930cb23042,train|validation,2,1,1,0,2,0,0,benign,False
7065249282720002773,-6084955020016155738,f5f140b81d3fc8121aa3b36ee59467ccbcdaf6b4c8acf94d595e37d40b9d2661,train|validation|test,9,6,1,2,9,0,0,benign,False
7211660351308327955,-470038632580933202,e0fa79dcc280ad782fce72527cf89974afdeb44776d12c99eee948dbf40eb129,train|test,2,1,0,1,2,0,0,benign,False
7493996361383810267,5255396079383085265,758e0b1f1155feb525d6b6a3b8e5a8acfe4391bc823e7000f0d88ae50047c381,train|validation,4,1,3,0,4,0,0,benign,False
7507316491606856778,4601067143386952819,414cfb0db0958afcdd2bf6c7cd04ab21145294a417cd09b94c9f08151d3e3345,train|test,2,1,0,1,2,0,0,benign,False
7621346135304473740,-768149997111071097,38b25ff9ff4b7dc7650e806c413b3673d8ceab85300e40b2526c66553f6a1324,train|test,3,2,0,1,3,0,0,benign,False
7646814017772020568,6182883666438730641,8471915374f7072f3ecb19b18754c13fe345a0840cbc3c73b946cb72fa8096f2,train|test,3,2,0,1,3,0,0,benign,False
7697200051332485049,-5669738667903432820,c9303ae2ed8f67edb6c152be3a24c013282434d32f6997775efcfe2293238467,train|test,5,3,0,2,5,0,0,benign,False
7722958211851197844,-2970172585607720547,b8064d08706324d4bb5bd36dd2ebf19e7c606324b4523fe731e57e68ef42de7e,train|validation,2,1,1,0,2,0,0,benign,False
7772295357350933632,7615075388759115810,178c6af2960d5a52033ff8d29b4df13a9e975cea531081460956c010ac6e5be4,train|validation,2,1,1,0,2,0,0,benign,False
7821512976983064362,-188966054583617848,57ab0f4977955b9355246f839577751186e9a783edeaf2f5765993bb148b9ffe,train|test,6,4,0,2,6,0,0,benign,False
7856908470268935152,865401431768270104,80c92a9192b7b173cf800911433e6ea4e7a152b2fb88397bb975f32914757cec,train|validation,2,1,1,0,2,0,0,benign,False
7907634037210864445,-3796764732716995596,704ed061f981021cc6937a956449e219d946625ca9f6cc0213f13b36ad8fa858,train|test,4,3,0,1,4,0,0,benign,False
7929423223390321907,7158688686660274434,e539decc17d864187c37c423f5a031c57f287f558ce18b859efb0b73ac7ef349,train|validation|test,6,4,1,1,6,0,0,benign,False
7938485300106806637,8054445241650848397,f25eafbd732aa00a9186f82f03f5e6fd2e217f806e0f305835524360cef4dccf,train|test,2,1,0,1,2,0,0,benign,False
8003683942764033988,2246041522922278782,443960f7bfa2fe6344482dcc11dd5a2efb8d2569136a9dcd076e116715900da9,train|test,2,1,0,1,2,0,0,benign,False
8023437312190608899,-6808729018929423946,5e9e37b314bfa8283807bd45c3a2532063412f6fb307fc2c6012adc15c9f0a12,train|validation,4,3,1,0,4,0,0,benign,False
8026800814229710637,1084961815867295475,d200c843c7f85807dfac018100415887534cf53f0540dc70df0cb5fe6548d754,train|test,2,1,0,1,2,0,0,benign,False
8110211707253022734,1106981749676597876,20b4e78a9cdeefc1d4cff42bad90e45b5462686cf678643b8e0503ba55346816,train|test,2,1,0,1,2,0,0,benign,False
8217156013627991027,-1686810227214747796,50ab6fc715ae5a2764ca788fa631bc90069961137d8a3b8460c50e20c81f2528,train|validation,3,2,1,0,3,0,0,benign,False
8280563611101534589,-3320257870953803536,908c3cf3d52c48a56938651fd4a188811f58049bc344753d8c84969354327dcd,train|test,3,2,0,1,3,0,0,benign,False
8410079666366899583,8657769117605260287,f0a02ac8c7b1dde007e4c931091ac33c7628db06f215d3b3095ae5d61cb54c0e,validation|test,2,0,1,1,2,0,0,benign,False
8485801630609559623,717941917661320646,adb08a73cddd32f0793dce5b00fb4ad634ebb340d09aa14634dc55715140461a,train|validation|test,3,1,1,1,3,0,0,benign,False
8529353543143677648,-9167497792380278636,07200bdbd2628f26ec23de7ab2880a5526caa6f869bb216311708b560faa340d,train|test,2,1,0,1,2,0,0,benign,False
8591847909883049158,-879971432328528017,836b68068c5148eef203cad26c350852d755207e34b6fc726d9c362463c7795d,train|test,2,1,0,1,2,0,0,benign,False
8650489079041408516,4120497570005961693,c17262e5830156e5d5569ec71ba43d49c93725526f45469c653e70dd136a72c8,train|test,2,1,0,1,2,0,0,benign,False
8664610021420144252,6448874537348559188,2d5f348acb6ff16e55b34665f0d14e6b7a1c9ad46b5b9900d3384877c95f0096,train|test,2,1,0,1,2,0,0,benign,False
8710802157604200644,8363253309977848551,1b777edc253850b073aa8897f26a7f08497c017bf962e9bae9b36bed4f6d6097,train|test,4,3,0,1,4,0,0,benign,False
8858976949984873149,-690603708325627153,50415fd82bd902ff22987d28a5dfba46958feba668c85bea909dc9d94848a86c,train|validation,2,1,1,0,2,0,0,benign,False
8880260200479854407,-8886004289695475877,e1ab20ff866d9b312c9b88a5c2d4358a9da0e7a6a8d2276047613679e1a6cf76,train|validation,4,3,1,0,4,0,0,benign,False
8885042913844490068,-4719007520896283542,1207aaaa5e8d2e99a94d323c57e7bc025b3ae895a71687550f6b92b3f51e283d,validation|test,3,0,2,1,3,0,0,benign,False
8894867965457570797,-2459054845367707821,ffda5630c5dc3ec159d2f0097b69a8773b520b620c6b55d742e78c7ad2f25739,train|test,3,2,0,1,3,0,0,benign,False
9007010423060102463,2614413688449888380,9021db034399ffbff700da24289ee2d83e5cf257d6d853bb5292e4975a880349,train|validation,3,2,1,0,3,0,0,benign,False
9078911088307777762,913110288243244976,3fcbb3e74f84d8f8296374bb282e07d691c07bae0a5b9568bfdf37f5cf47e1b4,train|validation,2,1,1,0,2,0,0,benign,False
9082530232297001292,748254346378363064,3dc4368d0e84539d8cd2a30c79166094da475a67ebbc02b1cb29634334e691bd,train|validation,3,2,1,0,3,0,0,benign,False
9094960964065249162,1822067739037880865,24034ef605cd044a7da034b3bd5b6a386f0732cd5c48d0ca05b632da77f46507,train|validation,3,2,1,0,3,0,0,benign,False
9149699796681629002,-5770480992188233660,f95642fb16f80d2016be2fefc92f004c7b3734b15e88e656581159c4d06ebaac,train|test,2,1,0,1,2,0,0,benign,False
